"cond" "subj" "trial" "pattern" "resp" "RT" "true_cat" "obs_cat" "learn"
"626" 1 10 50 6 1 554 1 1 1
"627" 1 10 51 7 0 1187 1 0 1
"628" 1 10 52 8 1 925 1 1 1
"629" 1 10 53 5 1 2402 1 1 1
"630" 1 10 54 3 1 1434 0 0 1
"631" 1 10 55 2 1 1660 0 0 1
"632" 1 10 56 4 1 1976 0 0 1
"633" 1 10 57 6 1 1644 1 1 1
"634" 1 10 58 7 1 1708 1 1 1
"635" 1 10 59 3 1 2177 0 0 1
"636" 1 10 60 2 1 846 0 0 1
"637" 1 10 61 8 1 713 1 1 1
"638" 1 10 62 1 0 755 0 1 1
"639" 1 10 63 5 1 1623 1 1 1
"640" 1 10 64 4 1 1650 0 0 1
"641" 1 11 1 5 0 845 1 0 1
"642" 1 11 2 7 1 1038 1 1 1
"643" 1 11 3 3 1 601 0 0 1
"644" 1 11 4 4 1 625 0 0 1
"645" 1 11 5 2 1 638 0 0 1
"646" 1 11 6 1 1 671 0 0 1
"647" 1 11 7 6 1 554 1 1 1
"648" 1 11 8 8 1 446 1 1 1
"649" 1 11 9 2 1 561 0 0 1
"650" 1 11 10 8 1 615 1 1 1
"651" 1 11 11 5 1 741 1 1 1
"652" 1 11 12 6 1 639 1 1 1
"653" 1 11 13 4 1 429 0 0 1
"654" 1 11 14 1 1 528 0 0 1
"655" 1 11 15 3 1 1461 0 0 1
"656" 1 11 16 7 1 392 1 1 1
"657" 1 11 17 2 1 582 0 0 1
"658" 1 11 18 4 1 705 0 0 1
"659" 1 11 19 7 1 418 1 1 1
"660" 1 11 20 3 1 637 0 0 1
"661" 1 11 21 6 1 572 1 1 1
"662" 1 11 22 1 1 1358 0 0 1
"663" 1 11 23 5 1 602 1 1 1
"664" 1 11 24 8 1 614 1 1 1
"665" 1 11 25 1 1 524 0 0 1
"666" 1 11 26 6 1 547 1 1 1
"667" 1 11 27 3 1 846 0 0 1
"668" 1 11 28 4 1 526 0 0 1
"669" 1 11 29 8 1 429 1 1 1
"670" 1 11 30 7 1 563 1 1 1
"671" 1 11 31 2 1 1409 0 0 1
"672" 1 11 32 5 1 551 1 1 1
"673" 1 11 33 5 1 489 1 1 1
"674" 1 11 34 1 1 404 0 0 1
"675" 1 11 35 6 1 1139 1 1 1
"676" 1 11 36 8 1 1149 1 1 1
"677" 1 11 37 2 1 596 0 0 1
"678" 1 11 38 7 1 634 1 1 1
"679" 1 11 39 3 1 586 0 0 1
"680" 1 11 40 4 1 3603 0 0 1
"681" 1 11 41 1 1 592 0 0 1
"682" 1 11 42 4 1 799 0 0 1
"683" 1 11 43 8 1 510 1 1 1
"684" 1 11 44 6 1 524 1 1 1
"685" 1 11 45 3 1 1504 0 0 1
"686" 1 11 46 2 1 543 0 0 1
"687" 1 11 47 7 1 347 1 1 1
"688" 1 11 48 5 1 439 1 1 1
"689" 1 11 49 1 1 502 0 0 1
"690" 1 11 50 6 1 1879 1 1 1
"691" 1 11 51 7 1 502 1 1 1
"692" 1 11 52 8 1 569 1 1 1
"693" 1 11 53 5 1 721 1 1 1
"694" 1 11 54 3 1 432 0 0 1
"695" 1 11 55 2 1 510 0 0 1
"696" 1 11 56 4 1 651 0 0 1
"697" 1 11 57 6 1 662 1 1 1
"698" 1 11 58 7 1 496 1 1 1
"699" 1 11 59 3 1 599 0 0 1
"700" 1 11 60 2 1 823 0 0 1
"701" 1 11 61 8 1 688 1 1 1
"702" 1 11 62 1 1 1030 0 0 1
"703" 1 11 63 5 1 542 1 1 1
"704" 1 11 64 4 1 1629 0 0 1
"705" 1 12 1 5 0 1221 1 0 1
"706" 1 12 2 7 1 936 1 1 1
"707" 1 12 3 3 1 837 0 0 1
"708" 1 12 4 4 1 1234 0 0 1
"709" 1 12 5 2 1 652 0 0 1
"710" 1 12 6 1 1 1209 0 0 1
"711" 1 12 7 6 1 976 1 1 1
"712" 1 12 8 8 1 791 1 1 1
"713" 1 12 9 2 1 618 0 0 1
"714" 1 12 10 8 1 606 1 1 1
"715" 1 12 11 5 1 748 1 1 1
"716" 1 12 12 6 1 803 1 1 1
"717" 1 12 13 4 1 958 0 0 1
"718" 1 12 14 1 1 1143 0 0 1
"719" 1 12 15 3 1 1254 0 0 1
"720" 1 12 16 7 1 732 1 1 1
"721" 1 12 17 2 1 2081 0 0 1
"722" 1 12 18 4 1 3057 0 0 1
"723" 1 12 19 7 1 1102 1 1 1
"724" 1 12 20 3 1 1551 0 0 1
"725" 1 12 21 6 1 2730 1 1 1
"726" 1 12 22 1 0 1245 0 1 1
"727" 1 12 23 5 1 2760 1 1 1
"728" 1 12 24 8 1 1765 1 1 1
"729" 1 12 25 1 1 1522 0 0 1
"730" 1 12 26 6 1 2084 1 1 1
"731" 1 12 27 3 1 2419 0 0 1
"732" 1 12 28 4 1 2046 0 0 1
"733" 1 12 29 8 1 1180 1 1 1
"734" 1 12 30 7 1 1473 1 1 1
"735" 1 12 31 2 1 4207 0 0 1
"736" 1 12 32 5 1 1357 1 1 1
"737" 1 12 33 5 1 2119 1 1 1
"738" 1 12 34 1 1 1906 0 0 1
"739" 1 12 35 6 1 2030 1 1 1
"740" 1 12 36 8 1 780 1 1 1
"741" 1 12 37 2 1 1443 0 0 1
"742" 1 12 38 7 1 1016 1 1 1
"743" 1 12 39 3 1 2470 0 0 1
"744" 1 12 40 4 1 1248 0 0 1
"745" 1 12 41 1 1 1527 0 0 1
"746" 1 12 42 4 1 2137 0 0 1
"747" 1 12 43 8 1 833 1 1 1
"748" 1 12 44 6 1 693 1 1 1
"749" 1 12 45 3 1 1741 0 0 1
"750" 1 12 46 2 1 1654 0 0 1
"751" 1 12 47 7 1 635 1 1 1
"752" 1 12 48 5 1 2437 1 1 1
"753" 1 12 49 1 1 882 0 0 1
"754" 1 12 50 6 1 3719 1 1 1
"755" 1 12 51 7 1 1550 1 1 1
"756" 1 12 52 8 1 1274 1 1 1
"757" 1 12 53 5 1 930 1 1 1
"758" 1 12 54 3 1 934 0 0 1
"759" 1 12 55 2 1 1770 0 0 1
"760" 1 12 56 4 0 1825 0 1 1
"761" 1 12 57 6 1 2247 1 1 1
"762" 1 12 58 7 1 2660 1 1 1
"763" 1 12 59 3 1 1920 0 0 1
"764" 1 12 60 2 1 1725 0 0 1
"765" 1 12 61 8 1 756 1 1 1
"766" 1 12 62 1 1 3905 0 0 1
"767" 1 12 63 5 1 1610 1 1 1
"768" 1 12 64 4 1 2136 0 0 1
"769" 1 13 1 5 0 1528 1 0 1
"770" 1 13 2 7 1 2554 1 1 1
"771" 1 13 3 3 1 1214 0 0 1
"772" 1 13 4 4 0 3663 0 1 1
"773" 1 13 5 2 1 2695 0 0 1
"774" 1 13 6 1 1 1463 0 0 1
"775" 1 13 7 6 1 1437 1 1 1
"776" 1 13 8 8 1 1040 1 1 1
"777" 1 13 9 2 1 624 0 0 1
"778" 1 13 10 8 0 1396 1 0 1
"779" 1 13 11 5 1 1392 1 1 1
"780" 1 13 12 6 1 780 1 1 1
"781" 1 13 13 4 1 1913 0 0 1
"782" 1 13 14 1 1 1029 0 0 1
"783" 1 13 15 3 1 969 0 0 1
"784" 1 13 16 7 1 1176 1 1 1
"785" 1 13 17 2 1 615 0 0 1
"786" 1 13 18 4 1 1240 0 0 1
"787" 1 13 19 7 1 944 1 1 1
"788" 1 13 20 3 1 891 0 0 1
"789" 1 13 21 6 1 1789 1 1 1
"790" 1 13 22 1 1 765 0 0 1
"791" 1 13 23 5 1 845 1 1 1
"792" 1 13 24 8 1 949 1 1 1
"793" 1 13 25 1 1 732 0 0 1
"794" 1 13 26 6 1 2201 1 1 1
"795" 1 13 27 3 1 565 0 0 1
"796" 1 13 28 4 1 1336 0 0 1
"797" 1 13 29 8 1 986 1 1 1
"798" 1 13 30 7 1 893 1 1 1
"799" 1 13 31 2 1 1100 0 0 1
"800" 1 13 32 5 1 1285 1 1 1
"801" 1 13 33 5 1 1775 1 1 1
"802" 1 13 34 1 1 1262 0 0 1
"803" 1 13 35 6 1 1136 1 1 1
"804" 1 13 36 8 1 786 1 1 1
"805" 1 13 37 2 1 763 0 0 1
"806" 1 13 38 7 1 1002 1 1 1
"807" 1 13 39 3 1 2157 0 0 1
"808" 1 13 40 4 1 1935 0 0 1
"809" 1 13 41 1 1 757 0 0 1
"810" 1 13 42 4 1 1185 0 0 1
"811" 1 13 43 8 1 747 1 1 1
"812" 1 13 44 6 1 1210 1 1 1
"813" 1 13 45 3 1 1009 0 0 1
"814" 1 13 46 2 1 750 0 0 1
"815" 1 13 47 7 1 627 1 1 1
"816" 1 13 48 5 1 2916 1 1 1
"817" 1 13 49 1 1 508 0 0 1
"818" 1 13 50 6 1 1372 1 1 1
"819" 1 13 51 7 1 712 1 1 1
"820" 1 13 52 8 1 645 1 1 1
"821" 1 13 53 5 1 867 1 1 1
"822" 1 13 54 3 1 869 0 0 1
"823" 1 13 55 2 1 897 0 0 1
"824" 1 13 56 4 1 930 0 0 1
"825" 1 13 57 6 1 1112 1 1 1
"826" 1 13 58 7 1 798 1 1 1
"827" 1 13 59 3 0 844 0 1 1
"828" 1 13 60 2 1 1046 0 0 1
"829" 1 13 61 8 1 780 1 1 1
"830" 1 13 62 1 1 1575 0 0 1
"831" 1 13 63 5 1 1467 1 1 1
"832" 1 13 64 4 1 1878 0 0 1
"833" 1 14 1 5 0 1942 1 0 1
"834" 1 14 2 7 1 768 1 1 1
"835" 1 14 3 3 1 485 0 0 1
"836" 1 14 4 4 0 602 0 1 1
"837" 1 14 5 2 0 717 0 1 1
"838" 1 14 6 1 1 1358 0 0 1
"839" 1 14 7 6 0 766 1 0 1
"840" 1 14 8 8 0 613 1 0 1
"841" 1 14 9 2 0 558 0 1 1
"842" 1 14 10 8 0 1301 1 0 1
"843" 1 14 11 5 1 726 1 1 1
"844" 1 14 12 6 0 993 1 0 1
"845" 1 14 13 4 0 972 0 1 1
"846" 1 14 14 1 1 1201 0 0 1
"847" 1 14 15 3 1 950 0 0 1
"848" 1 14 16 7 1 725 1 1 1
"849" 1 14 17 2 1 602 0 0 1
"850" 1 14 18 4 0 1349 0 1 1
"851" 1 14 19 7 1 1290 1 1 1
"852" 1 14 20 3 1 1658 0 0 1
"853" 1 14 21 6 1 772 1 1 1
"854" 1 14 22 1 1 1004 0 0 1
"855" 1 14 23 5 1 993 1 1 1
"856" 1 14 24 8 1 1255 1 1 1
"857" 1 14 25 1 1 616 0 0 1
"858" 1 14 26 6 1 510 1 1 1
"859" 1 14 27 3 1 604 0 0 1
"860" 1 14 28 4 0 1014 0 1 1
"861" 1 14 29 8 1 901 1 1 1
"862" 1 14 30 7 1 553 1 1 1
"863" 1 14 31 2 1 408 0 0 1
"864" 1 14 32 5 1 1366 1 1 1
"865" 1 14 33 5 1 729 1 1 1
"866" 1 14 34 1 1 713 0 0 1
"867" 1 14 35 6 1 1295 1 1 1
"868" 1 14 36 8 1 615 1 1 1
"869" 1 14 37 2 1 646 0 0 1
"870" 1 14 38 7 1 513 1 1 1
"871" 1 14 39 3 1 580 0 0 1
"872" 1 14 40 4 0 684 0 1 1
"873" 1 14 41 1 0 506 0 1 1
"874" 1 14 42 4 1 1513 0 0 1
"875" 1 14 43 8 1 684 1 1 1
"876" 1 14 44 6 1 1065 1 1 1
"877" 1 14 45 3 1 1497 0 0 1
"878" 1 14 46 2 1 783 0 0 1
"879" 1 14 47 7 1 532 1 1 1
"880" 1 14 48 5 1 1103 1 1 1
"881" 1 14 49 1 1 619 0 0 1
"882" 1 14 50 6 1 579 1 1 1
"883" 1 14 51 7 1 502 1 1 1
"884" 1 14 52 8 1 524 1 1 1
"885" 1 14 53 5 1 958 1 1 1
"886" 1 14 54 3 1 783 0 0 1
"887" 1 14 55 2 1 831 0 0 1
"888" 1 14 56 4 1 1506 0 0 1
"889" 1 14 57 6 1 1092 1 1 1
"890" 1 14 58 7 1 503 1 1 1
"891" 1 14 59 3 1 702 0 0 1
"892" 1 14 60 2 1 657 0 0 1
"893" 1 14 61 8 1 597 1 1 1
"894" 1 14 62 1 1 1243 0 0 1
"895" 1 14 63 5 1 916 1 1 1
"896" 1 14 64 4 1 834 0 0 1
"897" 1 15 1 5 0 1620 1 0 1
"898" 1 15 2 7 1 1878 1 1 1
"899" 1 15 3 3 0 1566 0 1 1
"900" 1 15 4 4 1 1097 0 0 1
"901" 1 15 5 2 1 1571 0 0 1
"902" 1 15 6 1 1 733 0 0 1
"903" 1 15 7 6 1 750 1 1 1
"904" 1 15 8 8 1 1241 1 1 1
"905" 1 15 9 2 1 555 0 0 1
"906" 1 15 10 8 1 2465 1 1 1
"907" 1 15 11 5 1 789 1 1 1
"908" 1 15 12 6 0 1337 1 0 1
"909" 1 15 13 4 0 1109 0 1 1
"910" 1 15 14 1 1 2037 0 0 1
"911" 1 15 15 3 1 559 0 0 1
"912" 1 15 16 7 1 731 1 1 1
"913" 1 15 17 2 1 779 0 0 1
"914" 1 15 18 4 1 775 0 0 1
"915" 1 15 19 7 1 598 1 1 1
"916" 1 15 20 3 0 668 0 1 1
"917" 1 15 21 6 1 1484 1 1 1
"918" 1 15 22 1 1 654 0 0 1
"919" 1 15 23 5 1 2110 1 1 1
"920" 1 15 24 8 1 945 1 1 1
"921" 1 15 25 1 1 743 0 0 1
"922" 1 15 26 6 1 1834 1 1 1
"923" 1 15 27 3 1 1411 0 0 1
"924" 1 15 28 4 1 2067 0 0 1
"925" 1 15 29 8 1 779 1 1 1
"926" 1 15 30 7 1 1193 1 1 1
"927" 1 15 31 2 1 731 0 0 1
"928" 1 15 32 5 1 1734 1 1 1
"929" 1 15 33 5 1 2073 1 1 1
"930" 1 15 34 1 1 762 0 0 1
"931" 1 15 35 6 1 4021 1 1 1
"932" 1 15 36 8 1 1298 1 1 1
"933" 1 15 37 2 1 549 0 0 1
"934" 1 15 38 7 1 828 1 1 1
"935" 1 15 39 3 1 1685 0 0 1
"936" 1 15 40 4 1 1489 0 0 1
"937" 1 15 41 1 1 958 0 0 1
"938" 1 15 42 4 1 743 0 0 1
"939" 1 15 43 8 1 784 1 1 1
"940" 1 15 44 6 1 553 1 1 1
"941" 1 15 45 3 1 2239 0 0 1
"942" 1 15 46 2 1 839 0 0 1
"943" 1 15 47 7 1 633 1 1 1
"944" 1 15 48 5 1 1240 1 1 1
"945" 1 15 49 1 1 1048 0 0 1
"946" 1 15 50 6 1 2087 1 1 1
"947" 1 15 51 7 1 1116 1 1 1
"948" 1 15 52 8 1 654 1 1 1
"949" 1 15 53 5 1 3060 1 1 1
"950" 1 15 54 3 1 808 0 0 1
"951" 1 15 55 2 1 859 0 0 1
"952" 1 15 56 4 1 1355 0 0 1
"953" 1 15 57 6 1 1117 1 1 1
"954" 1 15 58 7 1 931 1 1 1
"955" 1 15 59 3 1 818 0 0 1
"956" 1 15 60 2 1 618 0 0 1
"957" 1 15 61 8 1 628 1 1 1
"958" 1 15 62 1 1 612 0 0 1
"959" 1 15 63 5 1 1462 1 1 1
"960" 1 15 64 4 1 1169 0 0 1
"961" 1 16 1 5 0 974 1 0 1
"962" 1 16 2 7 0 995 1 0 1
"963" 1 16 3 3 0 3567 0 1 1
"964" 1 16 4 4 0 1407 0 1 1
"965" 1 16 5 2 0 1892 0 1 1
"966" 1 16 6 1 0 4251 0 1 1
"967" 1 16 7 6 1 718 1 1 1
"968" 1 16 8 8 1 504 1 1 1
"969" 1 16 9 2 0 581 0 1 1
"970" 1 16 10 8 0 959 1 0 1
"971" 1 16 11 5 1 1471 1 1 1
"972" 1 16 12 6 0 923 1 0 1
"973" 1 16 13 4 0 608 0 1 1
"974" 1 16 14 1 1 541 0 0 1
"975" 1 16 15 3 1 530 0 0 1
"976" 1 16 16 7 0 846 1 0 1
"977" 1 16 17 2 0 1223 0 1 1
"978" 1 16 18 4 0 1003 0 1 1
"979" 1 16 19 7 0 705 1 0 1
"980" 1 16 20 3 1 659 0 0 1
"981" 1 16 21 6 0 1163 1 0 1
"982" 1 16 22 1 1 1627 0 0 1
"983" 1 16 23 5 0 558 1 0 1
"984" 1 16 24 8 1 2641 1 1 1
"985" 1 16 25 1 1 504 0 0 1
"986" 1 16 26 6 1 987 1 1 1
"987" 1 16 27 3 1 578 0 0 1
"988" 1 16 28 4 0 939 0 1 1
"989" 1 16 29 8 0 481 1 0 1
"990" 1 16 30 7 0 672 1 0 1
"991" 1 16 31 2 1 1574 0 0 1
"992" 1 16 32 5 1 786 1 1 1
"993" 1 16 33 5 1 1459 1 1 1
"994" 1 16 34 1 1 1352 0 0 1
"995" 1 16 35 6 1 1700 1 1 1
"996" 1 16 36 8 1 1730 1 1 1
"997" 1 16 37 2 1 2282 0 0 1
"998" 1 16 38 7 1 801 1 1 1
"999" 1 16 39 3 1 2314 0 0 1
"1000" 1 16 40 4 1 1120 0 0 1
"1001" 1 16 41 1 1 656 0 0 1
"1002" 1 16 42 4 1 2691 0 0 1
"1003" 1 16 43 8 1 698 1 1 1
"1004" 1 16 44 6 1 808 1 1 1
"1005" 1 16 45 3 1 634 0 0 1
"1006" 1 16 46 2 1 1141 0 0 1
"1007" 1 16 47 7 1 576 1 1 1
"1008" 1 16 48 5 1 844 1 1 1
"1009" 1 16 49 1 1 494 0 0 1
"1010" 1 16 50 6 1 471 1 1 1
"1011" 1 16 51 7 1 532 1 1 1
"1012" 1 16 52 8 1 670 1 1 1
"1013" 1 16 53 5 1 911 1 1 1
"1014" 1 16 54 3 1 599 0 0 1
"1015" 1 16 55 2 1 482 0 0 1
"1016" 1 16 56 4 1 668 0 0 1
"1017" 1 16 57 6 1 405 1 1 1
"1018" 1 16 58 7 1 407 1 1 1
"1019" 1 16 59 3 1 495 0 0 1
"1020" 1 16 60 2 1 541 0 0 1
"1021" 1 16 61 8 1 376 1 1 1
"1022" 1 16 62 1 1 471 0 0 1
"1023" 1 16 63 5 1 417 1 1 1
"1024" 1 16 64 4 1 505 0 0 1
"1025" 1 17 1 5 0 1431 1 0 1
"1026" 1 17 2 7 0 1397 1 0 1
"1027" 1 17 3 3 0 1149 0 1 1
"1028" 1 17 4 4 1 3044 0 0 1
"1029" 1 17 5 2 1 813 0 0 1
"1030" 1 17 6 1 1 706 0 0 1
"1031" 1 17 7 6 1 737 1 1 1
"1032" 1 17 8 8 1 517 1 1 1
"1033" 1 17 9 2 1 1086 0 0 1
"1034" 1 17 10 8 1 1363 1 1 1
"1035" 1 17 11 5 1 4296 1 1 1
"1036" 1 17 12 6 1 1007 1 1 1
"1037" 1 17 13 4 1 584 0 0 1
"1038" 1 17 14 1 1 522 0 0 1
"1039" 1 17 15 3 1 1191 0 0 1
"1040" 1 17 16 7 1 661 1 1 1
"1041" 1 17 17 2 1 722 0 0 1
"1042" 1 17 18 4 1 3341 0 0 1
"1043" 1 17 19 7 1 503 1 1 1
"1044" 1 17 20 3 1 2809 0 0 1
"1045" 1 17 21 6 1 1259 1 1 1
"1046" 1 17 22 1 1 1142 0 0 1
"1047" 1 17 23 5 1 1466 1 1 1
"1048" 1 17 24 8 1 1054 1 1 1
"1049" 1 17 25 1 1 831 0 0 1
"1050" 1 17 26 6 1 1876 1 1 1
"1051" 1 17 27 3 1 1246 0 0 1
"1052" 1 17 28 4 1 1406 0 0 1
"1053" 1 17 29 8 1 636 1 1 1
"1054" 1 17 30 7 1 867 1 1 1
"1055" 1 17 31 2 1 583 0 0 1
"1056" 1 17 32 5 1 2735 1 1 1
"1057" 1 17 33 5 1 798 1 1 1
"1058" 1 17 34 1 1 672 0 0 1
"1059" 1 17 35 6 1 1493 1 1 1
"1060" 1 17 36 8 1 734 1 1 1
"1061" 1 17 37 2 1 804 0 0 1
"1062" 1 17 38 7 1 732 1 1 1
"1063" 1 17 39 3 1 1239 0 0 1
"1064" 1 17 40 4 1 1143 0 0 1
"1065" 1 17 41 1 1 738 0 0 1
"1066" 1 17 42 4 1 1025 0 0 1
"1067" 1 17 43 8 1 610 1 1 1
"1068" 1 17 44 6 1 753 1 1 1
"1069" 1 17 45 3 1 1588 0 0 1
"1070" 1 17 46 2 1 867 0 0 1
"1071" 1 17 47 7 1 651 1 1 1
"1072" 1 17 48 5 1 1119 1 1 1
"1073" 1 17 49 1 1 681 0 0 1
"1074" 1 17 50 6 1 974 1 1 1
"1075" 1 17 51 7 1 1001 1 1 1
"1076" 1 17 52 8 1 607 1 1 1
"1077" 1 17 53 5 1 1402 1 1 1
"1078" 1 17 54 3 1 743 0 0 1
"1079" 1 17 55 2 1 785 0 0 1
"1080" 1 17 56 4 1 1093 0 0 1
"1081" 1 17 57 6 1 1292 1 1 1
"1082" 1 17 58 7 1 777 1 1 1
"1083" 1 17 59 3 1 1368 0 0 1
"1084" 1 17 60 2 1 898 0 0 1
"1085" 1 17 61 8 1 689 1 1 1
"1086" 1 17 62 1 1 851 0 0 1
"1087" 1 17 63 5 1 1135 1 1 1
"1088" 1 17 64 4 1 1534 0 0 1
"1089" 1 18 1 5 0 1483 1 0 1
"1090" 1 18 2 7 1 1017 1 1 1
"1091" 1 18 3 3 0 980 0 1 1
"1092" 1 18 4 4 0 2451 0 1 1
"1093" 1 18 5 2 1 2021 0 0 1
"1094" 1 18 6 1 1 2111 0 0 1
"1095" 1 18 7 6 1 1626 1 1 1
"1096" 1 18 8 8 1 2762 1 1 1
"1097" 1 18 9 2 1 1388 0 0 1
"1098" 1 18 10 8 1 1151 1 1 1
"1099" 1 18 11 5 1 2097 1 1 1
"1100" 1 18 12 6 0 874 1 0 1
"1101" 1 18 13 4 1 2594 0 0 1
"1102" 1 18 14 1 1 695 0 0 1
"1103" 1 18 15 3 1 1881 0 0 1
"1104" 1 18 16 7 1 440 1 1 1
"1105" 1 18 17 2 1 744 0 0 1
"1106" 1 18 18 4 1 1642 0 0 1
"1107" 1 18 19 7 1 486 1 1 1
"1108" 1 18 20 3 0 1154 0 1 1
"1109" 1 18 21 6 1 965 1 1 1
"1110" 1 18 22 1 1 1178 0 0 1
"1111" 1 18 23 5 1 1773 1 1 1
"1112" 1 18 24 8 1 1176 1 1 1
"1113" 1 18 25 1 1 849 0 0 1
"1114" 1 18 26 6 1 1851 1 1 1
"1115" 1 18 27 3 1 1293 0 0 1
"1116" 1 18 28 4 1 1075 0 0 1
"1117" 1 18 29 8 1 544 1 1 1
"1118" 1 18 30 7 1 618 1 1 1
"1119" 1 18 31 2 1 676 0 0 1
"1120" 1 18 32 5 1 1981 1 1 1
"1121" 1 18 33 5 1 1268 1 1 1
"1122" 1 18 34 1 1 623 0 0 1
"1123" 1 18 35 6 1 1057 1 1 1
"1124" 1 18 36 8 1 1356 1 1 1
"1125" 1 18 37 2 1 1167 0 0 1
"1126" 1 18 38 7 1 1104 1 1 1
"1127" 1 18 39 3 1 729 0 0 1
"1128" 1 18 40 4 1 733 0 0 1
"1129" 1 18 41 1 1 652 0 0 1
"1130" 1 18 42 4 1 777 0 0 1
"1131" 1 18 43 8 1 540 1 1 1
"1132" 1 18 44 6 1 833 1 1 1
"1133" 1 18 45 3 1 832 0 0 1
"1134" 1 18 46 2 1 623 0 0 1
"1135" 1 18 47 7 1 583 1 1 1
"1136" 1 18 48 5 1 732 1 1 1
"1137" 1 18 49 1 1 614 0 0 1
"1138" 1 18 50 6 1 1098 1 1 1
"1139" 1 18 51 7 1 656 1 1 1
"1140" 1 18 52 8 1 656 1 1 1
"1141" 1 18 53 5 1 800 1 1 1
"1142" 1 18 54 3 1 622 0 0 1
"1143" 1 18 55 2 1 853 0 0 1
"1144" 1 18 56 4 1 669 0 0 1
"1145" 1 18 57 6 1 1972 1 1 1
"1146" 1 18 58 7 1 679 1 1 1
"1147" 1 18 59 3 1 721 0 0 1
"1148" 1 18 60 2 1 732 0 0 1
"1149" 1 18 61 8 1 736 1 1 1
"1150" 1 18 62 1 1 741 0 0 1
"1151" 1 18 63 5 1 1021 1 1 1
"1152" 1 18 64 4 1 1732 0 0 1
"1153" 1 19 1 5 0 8626 1 0 1
"1154" 1 19 2 7 0 11052 1 0 1
"1155" 1 19 3 3 1 8940 0 0 1
"1156" 1 19 4 4 1 2384 0 0 1
"1157" 1 19 5 2 0 14187 0 1 1
"1158" 1 19 6 1 1 1750 0 0 1
"1159" 1 19 7 6 1 1529 1 1 1
"1160" 1 19 8 8 1 985 1 1 1
"1161" 1 19 9 2 1 1565 0 0 1
"1162" 1 19 10 8 1 1509 1 1 1
"1163" 1 19 11 5 1 4045 1 1 1
"1164" 1 19 12 6 1 2742 1 1 1
"1165" 1 19 13 4 1 776 0 0 1
"1166" 1 19 14 1 1 1274 0 0 1
"1167" 1 19 15 3 1 1621 0 0 1
"1168" 1 19 16 7 1 1061 1 1 1
"1169" 1 19 17 2 1 2627 0 0 1
"1170" 1 19 18 4 1 3090 0 0 1
"1171" 1 19 19 7 1 1064 1 1 1
"1172" 1 19 20 3 1 1502 0 0 1
"1173" 1 19 21 6 1 1395 1 1 1
"1174" 1 19 22 1 1 1996 0 0 1
"1175" 1 19 23 5 1 2176 1 1 1
"1176" 1 19 24 8 1 2227 1 1 1
"1177" 1 19 25 1 1 1248 0 0 1
"1178" 1 19 26 6 1 2184 1 1 1
"1179" 1 19 27 3 1 1346 0 0 1
"1180" 1 19 28 4 1 4190 0 0 1
"1181" 1 19 29 8 1 559 1 1 1
"1182" 1 19 30 7 1 1048 1 1 1
"1183" 1 19 31 2 1 796 0 0 1
"1184" 1 19 32 5 1 1777 1 1 1
"1185" 1 19 33 5 1 1998 1 1 1
"1186" 1 19 34 1 1 3430 0 0 1
"1187" 1 19 35 6 1 1075 1 1 1
"1188" 1 19 36 8 0 918 1 0 1
"1189" 1 19 37 2 1 3848 0 0 1
"1190" 1 19 38 7 1 564 1 1 1
"1191" 1 19 39 3 1 2120 0 0 1
"1192" 1 19 40 4 1 3423 0 0 1
"1193" 1 19 41 1 1 1819 0 0 1
"1194" 1 19 42 4 1 2581 0 0 1
"1195" 1 19 43 8 1 894 1 1 1
"1196" 1 19 44 6 1 1134 1 1 1
"1197" 1 19 45 3 1 1241 0 0 1
"1198" 1 19 46 2 1 1386 0 0 1
"1199" 1 19 47 7 1 1890 1 1 1
"1200" 1 19 48 5 1 1383 1 1 1
"1201" 1 19 49 1 1 454 0 0 1
"1202" 1 19 50 6 1 809 1 1 1
"1203" 1 19 51 7 1 672 1 1 1
"1204" 1 19 52 8 1 897 1 1 1
"1205" 1 19 53 5 1 960 1 1 1
"1206" 1 19 54 3 1 601 0 0 1
"1207" 1 19 55 2 1 1089 0 0 1
"1208" 1 19 56 4 1 2800 0 0 1
"1209" 1 19 57 6 1 1385 1 1 1
"1210" 1 19 58 7 1 813 1 1 1
"1211" 1 19 59 3 1 1165 0 0 1
"1212" 1 19 60 2 1 822 0 0 1
"1213" 1 19 61 8 1 1489 1 1 1
"1214" 1 19 62 1 1 1100 0 0 1
"1215" 1 19 63 5 1 3604 1 1 1
"1216" 1 19 64 4 1 1364 0 0 1
"1217" 1 20 1 5 0 826 1 0 1
"1218" 1 20 2 7 1 841 1 1 1
"1219" 1 20 3 3 1 642 0 0 1
"1220" 1 20 4 4 0 1441 0 1 1
"1221" 1 20 5 2 1 940 0 0 1
"1222" 1 20 6 1 1 520 0 0 1
"1223" 1 20 7 6 1 1068 1 1 1
"1224" 1 20 8 8 1 695 1 1 1
"1225" 1 20 9 2 1 566 0 0 1
"1226" 1 20 10 8 1 435 1 1 1
"1227" 1 20 11 5 0 865 1 0 1
"1228" 1 20 12 6 1 1056 1 1 1
"1229" 1 20 13 4 0 758 0 1 1
"1230" 1 20 14 1 0 749 0 1 1
"1231" 1 20 15 3 1 636 0 0 1
"1232" 1 20 16 7 1 1055 1 1 1
"1233" 1 20 17 2 1 2054 0 0 1
"1234" 1 20 18 4 0 936 0 1 1
"1235" 1 20 19 7 1 760 1 1 1
